"urate_levels"	"chronic_lymphocytic_leukemia"	"inflammatory_bowel_disease"	"red_blood_cell_traits"	"lipid_metabolism_phenotypes"	"platelet_counts"	"pr_interval"	"mean_corpuscular_hemoglobin"	"bone_mineral_density_hip"	"economic_and_political_preferences"	"primary_tooth_development_time_to_first_tooth_eruption"	"obesity.related_traits"	"f.cell_distribution"	"systemic_lupus_erythematosus"	"systolic_blood_pressure"	"triglycerides"	"metabolite_levels"	"mean_corpuscular_volume"	"liver_enzyme_levels_gamma.glutamyl_transferase"	"colorectal_cancer"	"crohns_disease"	"end.stage_coagulation"	"type_1_diabetes"	"self.reported_allergy"	"rheumatoid_arthritis"	"multiple_sclerosis"	"type_1_diabetes_autoantibodies"	"ulcerative_colitis"	"chronic_kidney_disease"	"hematology_traits"	"cholesterol__total"	"cholesterol._total"	"ldl_cholesterol"	"lipoprotein.associated_phospholipase_a2_activity_and_mass"	"telomere_length"	"coronary_heart_disease"	"adiponectin_levels"	"bone_mineral_density"	"lung_cancer"	"fasting_glucose.related_traits_interaction_with_bmi"	"migraine_without_aura"	"migraine_with_aura"	"prostate_cancer"	"ventricular_conduction"	"qrs_duration"	"glycated_hemoglobin_levels"	"hiv.1_control"	"bilirubin_levels"	"behavioural_disinhibition_generation_interaction"	"atopic_dermatitis"	"breast_cancer"	"primary_biliary_cirrhosis"	"bladder_cancer"	"celiac_disease"	"height"	"psoriasis"	"myopia_pathological"	"economic_and_political_preferences_environmentalism"	"tuberculosis"	"response_to_statin_therapy"	"attention_deficit_hyperactivity_disorder_inattention_symptoms"	"visceral_fat"	"response_to_tocilizumab_in_rheumatoid_arthritis"	"information_processing_speed"	"periodontitis_mean_pal"	"hip_geometry"	"disc_degeneration_lumbar"	"bipolar_disorder_mood.incongruent"	"response_to_antidepressant_treatment"	"response_to_antipsychotic_treatment"	"neutrophil_count"	"response_to_amphetamines"	"capecitabine_sensitivity"	"hematological_and_biochemical_traits"	"major_depressive_disorder"	"brain_structure"	"cardiac_hypertrophy"	"bulimia_nervosa"	"asthma_childhood_onset"	"metabolic_syndrome"	"axial_length"	"orofacial_clefts"	"response_to_citalopram_treatment"	"non.alcoholic_fatty_liver_disease_histology_other"	"thiazide.induced_adverse_metabolic_effects_in_hypertensive_patients"	"diastolic_blood_pressure"	"metabolite_levels_dihydroxy_docosatrienoic_acid"	"prostate_cancer_gene_x_gene_interaction"	"metabolite_levels_mhpg"	"pulmonary_function_decline"	"immune_response_to_smallpox_vaccine_il.6"	"corneal_astigmatism"	"fasting_glucose.related_traits"	"airflow_obstruction"	"pulmonary_function_interaction"	"kawasaki_disease"	"metabolite_levels_pyroglutamine"	"qt_interval_interaction"	"body_mass_index"	"endometriosis"	"personality_dimensions"	"coronary_artery_calcification"	"fibrinogen"	"systemic_lupus_erythematosus_and_systemic_sclerosis"	"bipolar_disorder"	"autism_spectrum_disorder._attention_deficit.hyperactivity_disorder._bipolar_disorder._major_depressive_disorder._and_schizophrenia_combined"	"hdl_cholesterol"	"estradiol_plasma_levels_breast_cancer"	"sex_hormone.binding_globulin_levels"	"pulmonary_function"	"pubertal_anthropometrics"	"rr_interval_heart_rate"	"iron_status_biomarkers"	"systemic_sclerosis"	"breast_size"	"parkinsons_disease"	"multiple_myeloma_igh_translocation"	"cardiovascular_disease_risk_factors"	"fasting_insulin.related_traits_interaction_with_bmi"	"bone_mineral_density_spine"	"heart_failure"	"common_traits_other"	"mean_platelet_volume"	"biochemical_measures"	"preeclampsia"	"phospholipid_levels_plasma"	"schizophrenia"	"obesity"	"immune_reponse_to_smallpox_secreted_il.2"	"waist.hip_ratio"	"periodontitis_pal4q3"	"alzheimers_disease"	"attention_deficit_hyperactivity_disorder"	"attention_deficit_hyperactivity_disorder_combined_symptoms"	"ankylosing_spondylitis"	"immune_reponse_to_smallpox_secreted_ifn.alpha"	"alcohol_consumption"	"primary_tooth_development_number_of_teeth"	"attention_deficit_hyperactivity_disorder_and_conduct_disorder"	"temperament"	"homocysteine_levels"	"heart_rate"	"response_to_antipsychotic_therapy_extrapyramidal_side_effects"	"migraine_._clinic.based"	"periodontitis_cdc.aap"	"chronic_obstructive_pulmonary_disease"	"hippocampal_atrophy"	"calcium_levels"	"metabolite_levels__x.11787"	"dialysis.related_mortality"	"anorexia_nervosa"	"serum_dimethylarginine_levels_symmetric"	"chronic_obstructive_pulmonary_disease.related_biomarkers"	"qt_interval"	"autism_spectrum_disorder__attention_deficit.hyperactivity_disorder__bipolar_disorder__major_depressive_disorder__and_schizophrenia_combined"	"metabolic_traits"	"age.related_macular_degeneration"	"menopause_age_at_onset"	"response_to_angiotensin_ii_receptor_blocker_therapy"	"venous_thromboembolism"	"panic_disorder"	"alzheimers_disease_late_onset"	"visceral_adipose_tissue_adjusted_for_bmi"	"obesity_early_onset_extreme"	"protein_quantitative_trait_loci"	"corneal_structure"	"interstitial_lung_disease"	"alcohol_dependence"	"acute_lymphoblastic_leukemia_childhood"	"quantitative_traits"	"cognitive_performance"	"bipolar_disorder_and_schizophrenia"	"response_to_taxane_treatment_docetaxel"	"hiv.1_susceptibility"	"total_ventricular_volume"	"dental_caries"	"visceral_adipose_tissue.subcutaneous_adipose_tissue_ratio"	"methotrexate_phramacokinetics_acute_lymphoblastic_leukemia"	"sudden_cardiac_arrest"	"amyotrophic_lateral_sclerosis"	"bronchopulmonary_dysplasia"	"pancreatic_cancer"	"thyroid_hormone_levels"	"hypertension"	"non.small_cell_lung_cancer"	"serum_dimethylarginine_levels_asymmetric.symetric_ratio"	"graves_disease"	"blood_pressure"	"waist_circumference"	"smoking_behavior"	"dna_methylation_variation"	"inflammatory_biomarkers"	"cardiac_troponin.t_levels"	"hemostatic_factors_and_hematological_phenotypes"	"testicular_germ_cell_tumor"	"longevity"	"type_2_diabetes"	"subcutaneous_adipose_tissue"	"attention_deficit_hyperactivity_disorder_hyperactivity.impulsivity_symptoms"	"diabetic_retinopathy"	"c.reactive_protein"	"select_biomarker_traits"	"erectile_dysfunction_and_prostate_cancer_treatment"	"migraine"	"white_blood_cell_types"	"weight"	"intelligence"	"melanoma"	"refractive_error"	"obesity_extreme"	"metabolite_levels_hva.mhpg_ratio"	"serum_dimethylarginine_levels_asymmetric"	"asthma"	"menarche_age_at_onset"	"igg_glycosylation"	"electrocardiographic_traits"	"alzheimers_disease_cognitive_decline"	"uric_acid_levels"	"white_blood_cell_count"	"hypothyroidism"	"vitiligo"	"atrial_fibrillation"	"alzheimers_disease_biomarkers"	"antineutrophil_cytoplasmic_antibody.associated_vasculitis"
"CCNT2"	0.261079379556274	0	0.0674172639260746	2.16971685025969	0	0.296711071848168	0.710916185815101	0.734510371562819	0.457929478146844	0.367413872103615	0.569036263170249	0.35021260391189	0	0	0	0	0.219574533039748	0.270124509299309	0	0.158004163124604	0.278335884115948	0	0	0	0	0	0	0	0	0.0996878664132937	0	0	0	0	0.159952251974642	0	0.164959222297656	0.0744621783930611	0.206470103735301	0	0.0293084277416627	0.230814779161406	0	0	0.0586451561088005	0	0	0.023984907148736	0.0652335724153075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"IRF1"	1.26963901750764	0	0.0315624301443658	3.50435421385549	0	0	0.658233849166654	0.734510371562819	0.433830921287346	0.363589349483993	0.455025432059413	0.150942515803659	0	0.00442273611066553	0	0	0	0	0	0.131547499952442	0	0	0	0	0	0.134740039236479	0	0	0	0	0	0	0	0	0.159952251974642	0	0.14190092238554	0.230804057914365	0.206470103735301	0	0	0	0	0	0.0337733509125916	0	0	0.023984907148736	0.044507625963146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.034494835680232
"TEAD4"	1.61471437031431	0.263264416464309	0	2.78239981556857	0	0.452126919341769	0.81550465236242	0.531106132462669	0.269195634832872	0.304230560609401	0.375249900960041	0	0	0.0464256549740321	0	0.550805789225916	0	0.270124509299309	0	0.832311157268909	0.476581795519123	0	0	0	0	0	0	0	0.221942777499306	0	0	0	0	0.083174747948986	0	0.0454378692971502	0.00211663101877022	0	0	0	0	0.0859038307077111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0218705008131075	0	0
"FOXM1"	0.114313603644396	0.424197290001346	4.30107277679845	0.911197210573174	0	0.118835780036638	0	0.607790680514278	0.567629222640758	0	0.41722290840098	-0.0792129529445941	0	0	0	0	0	0	0	0.0647430007728298	0.344421655471487	0	0.016726133495404	0	0.959173733607062	0.0402739384989194	0.257936224283677	0.487421415004297	0.248280745619654	0.0106434678183213	0	0	0	0	0	0.149612533609476	0.0819850109348579	0.230804057914365	0	0	0	0	0	0	0	0	0	0	0	0.156929450182617	0.123448981678762	0	0	0	0	0	0.00161921211173158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"IKZF1"	0	0.187642673274712	3.05867850113153	0	0	1.23249224072338e-05	0	0	0.475647080340498	0	0	-0.158946686419033	0	0.314963424171697	0	0	0	0	0	0.158004163124604	0.429870005995074	0	1.0805748894376	0.992809341926107	0	0.26438165282454	0.0852414422457409	0	0	0	0	0	0	0	0	0	0	0.230804057914365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0409718443892649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MTA3"	0	0.138609354439928	3.93608335044615	0.155298707005589	0	0	0	0.734510371562819	0.594157980329716	0	0.455025432059413	0.0631670007201747	0	0.24503468372286	0	0	0	0	0	0.131547499952442	0.344421655471487	0	0.809052068087715	0.0616080481232958	0	0.558511462269953	0.0592551855780597	0.487421415004297	0	0.0755589573354	0	0	0	0	0	0	0	0.230804057914365	0.206470103735301	0	0	0	0	0	0	0	0	0.023984907148736	0	0	0	0	0	0	0.0292272645689807	0	0.00161921211173158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"E2F4"	0	0.19239840435171	0.471619159289534	0.851807207977283	0	0	0	0.825155511543012	0.475647080340498	0.368642497459531	0.486197862429055	2.08262090670971	0	0.056631830339384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0727441080508019	0.179886672635002	0.159952251974642	0.191737723097055	0	0.0901130026451334	0.206470103735301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00161921211173158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0014481236284988	0	0	0
"NFATC1"	0	2.19040757008927	0.915921656869876	0.205306220081763	0	0.296711071848168	0	0.734510371562819	0.73136390010364	0	0.476438576015393	0	0	0	0	0	0	0	0	0.158004163124604	0.289970604762136	1.39069460055062	0.016726133495404	0.10902662419377	0	0.558511462269953	0.0819792623950495	0.0235306332675541	0.218642901596702	0.100813477319749	0	0	0	0	0	0	0	0.230804057914365	0	0	0	0	0	0	0	0	0	0.023984907148736	0	0	0	0	0	0	0	0	0.00161921211173158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"SPI1"	0.416614119277297	2.12552806218547	2.02660381555793	0.0219285373840532	0	0.579385601397089	0	0	0.323519457700378	0	0.397157384611242	-0.150942515803659	0	0.056631830339384	0	0	0	0	0	0.206516411121456	0.0766311122126935	0	0.016726133495404	0.478670762278536	0	0.413183906824205	0	0	0.248280745619654	0.00185747210541351	0	0	0	0	0	-0.0467819770565102	0	0.0901130026451334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00161921211173158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ATF2"	0.0785681485167685	2.12552806218547	1.53432611811105	0.828069021430091	0	0.296711071848168	0	0.570786397760938	0.567629222640758	0	0.397157384611242	0	0	0.056631830339384	0	0	0	0	0	0.0527487657159554	0.0766311122126935	0	0	0.285487499459882	0	0.0640759943165567	0.212290171384175	0.199316060723964	0.248280745619654	0.20792864235001	0	0	0	0.106115142256889	0	0	0.227462937766391	0.230804057914365	0.154665007966922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0164789660666419	0.0292272645689807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RUNX3"	0	2.19040757008927	2.01855579023749	0.991503598554926	0	0	0	0.134513173771821	0.522564706661151	0	0.364081376371538	0	0	0.996838439058122	0	0	0	0	0	0	0.00917402418195293	0	0	0.746004035400816	0	0.413183906824205	0.117516642174023	0.199316060723964	0.221942777499306	0.193657100378752	0	0	0	0.0804254767769799	0	0.0424883539138925	0.325086157853558	0.230804057914365	0	0	0	0	0	0	0	0	0	0	0	0.029483861983352	0	0	0.160231611112141	0.0806289943750867	0	0	0.00161921211173158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"NFIC"	0.212199675811928	0.993214311757937	2.19002507422059	0.908901669775301	0.183145143727596	0	0	0.734510371562819	0.492542516279249	0.247816140031112	0.329196794192851	0	0	0.311445825994959	0	0	0	0	0	0.880507954722187	0.167852374893989	0	0	0.440600236147958	0	0.0402739384989194	0	0.30210980502341	0.221942777499306	0.164899217369622	0	0	0	0.0448724920317231	0	0.159148493507732	0.164959222297656	0.230804057914365	0.0930796225524192	0	0	0.0450208156704289	0	0	0	0	0.131850982923741	0	0	0.156929450182617	0	0	0	0	0	0.0526358541126369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"EBF1"	0.0589514576917235	1.23116127620768	3.05867850113153	0.326512155569413	0	0.95248294568461	0	0.542385860406501	0.310402324413459	0	0.566950584991678	0	0	0.27123666552968	0	0	0	0	0	0.0357638078617185	0.0696220486712094	0	0.00576888446503142	0	0	0.224931968792437	0.54585266790706	0.30210980502341	0.0345064296467653	0.20792864235001	0	0	0	0	0	0	0	0.230804057914365	0	0	0	0	0	0	0	0	0.131850982923741	0	0	0.05917032625532	0	0	0	6.93150376679466e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RELA"	0.303800822945687	1.16077557151126	2.76899672779398	0	0	1.23249224072338e-05	0	0.147634865160619	0.528079700468203	0.304230560609401	0.375249900960041	0	0	0.685229882156359	0	0	0	0	0	0.00329015983673904	0.12511990393985	0	0.0492155798291994	0.463010738503859	0.959173733607062	0.413183906824205	0.54585266790706	0.239890560349743	0.0184202956662752	0	0	0	0	0	0.107096698814142	0.0454378692971502	0.325086157853558	0.230804057914365	0.143708945934941	0	0	0	0	0	0	0	0	0	0	0.156929450182617	0.121898561833315	0.164195337591287	0	0	0	0	0.00161921211173158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
